uuid,organization_name,location_name,street,city,state,postal_code,country,lat,lng,streetview_url
cbe4c1fb-e3e8-44a8-85d2-01b08ab89b55,ANSOB Center for Refugees and Immigrants,,28-19 Steinway St,Long Island City,NY,11103,US,40.764869123609735,-73.91395864875781,
a840972c-e1b9-4ae8-ad82-03328fec1a9f,The Bridge Multicultural Advocacy Center MCP,,1894 Flatbush Ave,Brooklyn,NY,11210,US,40.62335634488664,-73.93809437297574,
1b6c6b58-ae94-40e1-9008-7023146762ea,Central Family Life Center (CFLC),,59 Wright St,Staten Island,NY,10304,US,40.62742140199468,-74.07839132962208,
9ecb5dcf-30c8-480a-9b58-e2dfab855499,Ecuadorian Civic Committee of New York (ECCNY),,96-09 Roosevelt Ave 2nd Fl,Flushing,NY,11368,US,40.74936434098448,-73.86901709543666,
2822099f-d574-4494-a8b0-957120828f33,Friends of Crown Heights Educational Center,,921 Hegeman Ave,Brooklyn,NY,11208,US,40.66568995206163,-73.87893905749728,
e19cd2bd-6804-4964-ab90-0b1ba6754260,BMS Family Health and Wellness Centers,Ashford Street,650 Ashford St,Brooklyn,NY,11207,US,40.66589341302198,-73.88338528199667,
efde98f2-5e95-40bf-b8a6-ad4864c069fa,Queens Jewish Community Council (QJCC),,119-45 Union Tpke,Forest Hills,NY,11375,US,40.7140897084656,-73.83235364402664,
3436c38f-f0dd-433f-ae2a-bb22f06dbf14,Reach for the Stars,,1818 Avenue P,Brooklyn,NY,11229,US,40.61054628813163,-73.95499733967723,
786a8483-1911-40a5-a2fa-558b987f6905,Red Hook Initiative (RHI),,767 Hicks St,Brooklyn,NY,11231,US,40.676769081661156,-74.00448420203253,
e8dc6dd6-529e-4389-a7a6-9a00afff5d2a,Riverdale Neighborhood House,,5521 Mosholu Ave,Bronx,NY,10471,US,40.90338062187613,-73.90385489909912,
d81379a2-88e5-49d1-8cc3-e2155d535eb6,Riverdale Senior Services (RSS),Center for Ageless Living,2600 Netherland Ave,Bronx,NY,10463,US,40.87915458819745,-73.91431552292109,
7d3980b3-8ace-4929-8051-6d745809d62c,Room to Grow,,424 E 147th St,Bronx,NY,10455,US,40.81421076341219,-73.91779529889088,
591e5323-58c4-48c2-8164-82f3ea3a52b9,Row New York,,3579 Harlem River Dr,New York,NY,10040,US,40.8587030461388,-73.92245339484003,
a588e834-bbac-46c4-baa4-d8fa1096a5a2,Solace House,,10-40 Jackson Ave,Long Island City,NY,11101,US,40.742176878160016,-73.95292742964234,
183d7456-20a5-4b03-b057-36eeacf8c19b,Southeast Bronx Neighborhood Centers (SEBNC),,955 Tinton Ave,Bronx,NY,10456,US,40.8231226373737,-73.90349964092724,
94bc764b-4398-4556-a921-105433c23546,Shorefront Jewish Community Council (SJCC),Duplicate,3014 Brighton 6 Street,BROOKLYN,NY,11235,US,40.57914299999999,-73.96234299999999,
ebcb060d-e1f0-4a00-b086-fbcdf8e62a77,New York City Department of Health and Mental Hygiene (DOHMH NYC),Brownsville Neighborhood Health Action Center,259 Bristol St,Brooklyn,NY,11212,US,40.664690587963484,-73.91122140464716,
17869364-de98-483a-9e6c-241d87f64b26,New York City Department of Health and Mental Hygiene (NYC DOHMH),,1826 Arthur Ave,Bronx,NY,10457,US,40.84407994263779,-73.89419299915362,
fec234de-9b00-447d-b2fd-74c722628bc2,Single Stop USA,Harlem Library (NYPL),9 W 124th St,New York,NY,10027,US,40.806158609394586,-73.94335730432275,
270844c7-0a1d-42ba-9b2e-eda8ed17c9b4,Lenox Hill Neighborhood House,"The Senior Center, not the entrance",341 E 70th St,New York,NY,10021,US,40.7668167,-73.9572486,
29c0cc85-0c9b-4172-90f7-6d11a7ff1350,New York Justice For Our Neighbors (JFON),New York Headquarters,475 Riverside Drive,New York,NY,10002,US,40.8107901051441,-73.96346819033603,
dca671b4-6395-4948-ae91-aa9a194df3fb,Helen Keller Services for the Blind (HKSB),,180 Livingston St,Brooklyn,NY,11201,US,40.689510005135126,-73.98640985291449,
425a08b8-e45c-456f-871d-8b6fa8e00fa2,BronxWorks,Heights Neighborhood Older Adult Center (moved),200 W Tremont Ave,The Bronx,NY,10453,US,40.8518478,-73.9171034,
383f544b-6df9-4b85-85f6-3d3460a21734,Sun River Health (FKA Brightpoint),Closed,328 East 150th Street,Bronx,NY,10451,US,40.81731,-73.92025240000001,
e5a8cb81-8069-43e3-9652-4f8d88becbdf,The Alliance for Positive Change,CASA Washington,2036 Amsterdam Ave,New York,NY,10032,US,40.835375662219384,-73.9408110366152,
527f33ee-3fde-49ab-8bb2-36c837e48782,The Alliance for Positive Change,Keith Haring Harlem Center,325 E 104th St,New York,NY,10029,US,40.789096085912476,-73.94238903555025,
38c82a69-a713-48a0-b2cd-6e07b675d94a,Catholic Migration Services of Brooklyn and Queens (CMSBQ),,47-01 Queens Blvd,Sunnyside,NY,11104,US,40.74348833351865,-73.91749222238226,
1c542e7c-6680-4ac8-98f6-4d80358c00b3,Greenwich House,Youth Community Center (no free services),"27 Barrow St, 5th Floor",New York,NY,10001,US,40.7324641537096,-74.00302298465665,
f956a5f3-03e0-4887-84a2-f7b1f93f8fac,Immigration Equality,FiDi,"40 Exchange Place, #1300",New York,NY,10005,US,40.7057883,-74.01024989999999,
9a84d1ed-e940-4c08-92f0-05457505af4f,St. John's Bread and Life: Mobile Soup Kitchen,Holy House of Prayer,1768 St Johns Pl,Brooklyn,NY,11233,US,40.669756896973276,-73.91869449302577,
964177e6-75a9-4d75-b167-e88dbc2dd8d3,St. John's Bread and Life: Mobile Soup Kitchen,Coney Island,2901 W 21st St,Brooklyn,NY,11224,US,40.57622926232802,-73.98794690374955,
feea0a18-f587-40ea-a7b8-79c8aac69446,St. John's Bread and Life: Mobile Soup Kitchen,Wayside Baptist Church,1746 Broadway,Brooklyn,NY,11207,US,40.68293937841304,-73.9108543509177,
228322bb-1d19-425e-8c87-95f7e8f62fe3,St. John's Bread and Life: Mobile Soup Kitchen,Williamsburg Public Library,240 Division Ave,Brooklyn,NY,11211,US,40.70693954921444,-73.95758594526484,
8f435ede-77c7-4a5a-86d9-f2adeb80159e,Community Resources Staten Island (CRSI),,3450 Victory Blvd,Staten Island,NY,10314,US,40.60296586113911,-74.17339833857667,
199a2bd5-9983-4c57-afb7-e61221bb11fa,Queens Borough President's Immigrant Welcome Center,Queens Borough Hall,120-55 Queens Blvd,Kew Gardens,NY,11424,US,40.71386932064199,-73.82850200094126,
b9e51b3e-41dd-4c38-9a58-2b13712041e7,CONNECT,Oberia Dempsey Multi Services Center,"127 W 127th St, #4",New York,NY,10027,US,40.80985376029153,-73.94596474704895,
2e78b89b-8ab9-4e7a-baf4-f957fe92c7a1,African Communities Together (ACT),Oberia Dempsey Multi Services Center,"127 W 127th St, 221 Suite",New York,NY,10027,US,40.809821193274196,-73.94592832733034,
b0c92b09-e5dd-40b2-a56c-5f435c75a141,BINA Stroke and Brain Injury Assistance,,2511 Ave I,Brooklyn,NY,11210,US,40.62889729894627,-73.95168757321879,
da433c88-88ea-4c41-97ec-18e02213eaff,Charles B. Wang Community Health Center,Manhattan - Walker Street,"125 Walker Street, 2nd Floor",New York,NY,10013,US,40.7173202,-73.99994459999999,
1d82ae1d-7505-41ae-9e7b-c83065b3ffa5,Mexican American Students' Alliance (MASA),Closed,"2770 3rd Ave, 1st Floor",The Bronx,NY,10455,US,40.82238,-73.80739,
bc233448-1227-40e4-b8b4-f6cf4c4673fa,Central American Legal Assistance (CALA),,240 Hooper St,Brooklyn,NY,11211,US,40.70542913126241,-73.95596485600915,
7afe7320-c9cb-4dee-92c4-3508361b1c19,St. John's Bread and Life: Mobile Soup Kitchen,Visitation Church,98 Richards St,Brooklyn,NY,11231,US,40.678661662377266,-74.00877848432611,
940e48c9-0775-406c-95c7-50606e0ee665,NYC Health + Hospitals/ Gotham Health,Woodside - Closed,50-53 Newtown Rd,Queens,NY,11377,US,40.75338824573457,-73.91036254433104,
33451e08-ec8b-4c4f-9746-a68f3d6b6dc7,St. John's Bread and Life: Mobile Soup Kitchen,General Hart Playground,34-11 71st St,Jackson Heights,NY,11372,US,40.74886173322501,-73.89762842663293,
863ed153-5739-499f-b13e-be1e382f6405,St. John's Bread and Life: Mobile Soup Kitchen,Maria Hernandez Park,64-102 Irving Ave,Brooklyn,NY,11237,US,40.70317780972282,-73.92387605626826,
6d5999ed-99a1-41fc-b99a-f4a38e4ca3a3,St. John's Bread and Life: Mobile Soup Kitchen,St. Gabriel Church,749 Linwood St,Brooklyn,NY,11208,US,40.66686777106545,-73.88036593825542,
ca0fa614-7338-47d9-95d0-2a08534c5c66,Services and Advocacy for LGBTQIA2S+ Elders (SAGE),"Stonewall House (not visible on a map, tall new building)",275 Myrtle Ave,Brooklyn,NY,11201,US,40.69364366787011,-73.97807537127119,
89df0afd-f75a-483d-a308-394e554103dd,BronxWorks,Living Room 24-Hour Drop-In Center,800 Barretto St,The Bronx,NY,10474,US,40.816911267016856,-73.88986567270177,
9657bb7b-4986-40fd-ab69-86467c5c78d9,Congregation Beit Simchat Torah (CBST),,130 W 30th St,New York,NY,10001,US,40.74779942696411,-73.99111779022326,
46bd9fd9-49ab-4a48-ae02-6295c72d6eb8,Services and Advocacy for LGBTQIA2S+ Elders (SAGE),"Moved to Crotona Pride House, 1784 Prospect Ave from Union Community Health Center",260 East 188th Street,Bronx,NY,10458,US,40.8607858,-73.8959893,
3d170607-58c8-41e1-af51-aaa10a392338,Urban Resource Institute (URI),"This is not an actual location, Please do not visit their office",4 Hanover St,New York,NY,10005,US,40.705883481329515,-74.00848510233799,
9df2dfa1-6cd8-47e5-b597-01aa517826f9,Lutheran Social Services of New York (LSSNY),Immigration Legal Program (ILP),75 W 125 St,New York,NY,10027,US,40.80767680163975,-73.94473370450643,
50420317-0a46-4cc4-9a6d-28c6b727f3c4,The Evangelical Lutheran Church of the Holy Trinity,,3 W 65th St,New York,NY,10023,US,40.77202706506553,-73.97935749597076,
b036558f-f8fd-46e3-af00-977d62e890f0,5th Avenue Presbyterian,,7 W 55th St,New York,NY,10019,US,40.7620949414452,-73.97519729337697,
d47d6f20-a6d7-410f-a498-d6e3a600c021,Community Health Action of Staten Island (CHASI),Harm Reduction and Playsure Network Health Hub (a Location of Sun River Health),166 Port Richmond Ave,Staten Island,NY,10302,US,40.63713390906983,-74.13426035129083,
2c02ba83-77e4-4244-a09d-9c1c54906480,Community Health Action of Staten Island (CHASI),Next Step Resource and Recovery Center (a Location of Sun River Health),"56 Bay St, 6th Fl",Staten Island,NY,10301,US,40.6407076,-74.0759545,
768415e9-1af3-4a6e-9bea-c8d74a817c5f,Community Healthcare Network (CHN),Tremont Health Center (Moved),"4215 3rd Ave, 2nd Floor",The Bronx,NY,10457,US,40.84694270136039,-73.89622257323607,
0bf0af17-e1b7-4601-8cb0-86f5a1a51278,Community Healthcare Network (CHN),Williamsburg Health Center,94-98 Manhattan Ave,Brooklyn,NY,11206,US,40.70586083120474,-73.94454438138982,
da13bdce-6def-473b-a0b2-8208d177eeee,Community Healthcare Network (CHN),Crown Heights - Caribbean House Health Center,1167 Nostrand Ave,Brooklyn,NY,11225,US,40.65904131835789,-73.95024266253685,
c9e82d43-d7de-4562-991a-ac62c1474b35,Community Healthcare Network (CHN),East New York Health Hub,2581 Atlantic Ave,Brooklyn,NY,11207,US,40.67584647408959,-73.89897884746799,
7b01d6a6-7263-4c4c-8ac8-d1e4b32475a4,Community Healthcare Network (CHN),Closed,97-18 Sutphin Blvd,Jamaica,NY,11435,US,40.69699085987051,-73.80576729214847,
e9e92406-9cfe-4363-a2d4-ad30495d6de8,Apna Brooklyn Community Center,Coney Island Avenue,3140 Coney Island Ave,Brooklyn,NY,11235,US,40.57949373556821,-73.96001691307612,
fe7bea5e-b634-4667-beef-8df7d20194df,Apna Brooklyn Community Center,Bath Avenue,2033-2035 Bath Ave,Brooklyn,NY,11214,US,40.600973706301836,-74.00053708926028,
983312ac-bf17-4099-867e-70b50d577dcc,Apna Brooklyn Community Center,Main Office,236 Neptune Ave,Brooklyn,NY,11235,US,40.5813,-73.96201,
8bdc072d-05ac-497a-b531-a00703d8da3e,CUNY Kingsborough Community College Resource Center,Access Resource Center,2001 Oriental Blvd,Brooklyn,NY,11235,US,40.57842700403662,-73.93579031396304,
ccfc9914-f0bc-4aac-9e2e-78b663fc7429,Compassion House Community Development Corporation (CDC),Cathedral of Joy Christian Center,43 George Street,BROOKLYN,NY,11206,US,40.7014365,-73.9317111,
3c3404c2-f014-42f1-b83a-b43597157a52,Highbridge Islamic Center,,1527 Plimpton Ave,Bronx,NY,10452,US,40.84580926740786,-73.92112489148923,
47dd2bf9-561c-428c-9a95-325215342c36,The Hudson County Alliance to End Homelessness (HCAEH),Main Location,514 Newark Ave,Jersey City,NJ,07306,US,40.73034112036421,-74.05521310478476,
7def96cc-999b-48c1-bdf0-d00b45da993a,The Hudson County Alliance to End Homelessness (HCAEH),CASA Coordinated Entry Program Perc Dop-in Center,115 37th St,Union City,NJ,07087,US,40.77221172620401,-74.02270298548179,
579b7fce-cb99-4aba-bc82-fcfd61cb9891,The Elizabeth Coalition to House the Homeless,St. Joseph Social Service Center,118 Division St,Elizabeth,NJ,07201,US,40.661195011731245,-74.19994303865889,
f7790b46-9f3e-41f3-ba78-dce936ce154f,Columbia University,Substance Treatment and Research Service (STARS),3 Columbus Cir,New York,NY,10019,US,40.76691073372371,-73.98224186062363,
51c4e6bb-db0e-4335-aa44-ac463503f2ad,On Your Mark,,645 Forest Ave,Staten Island,NY,10310,US,40.629951922357755,-74.11066879528957,
3cda1c61-2d74-4e97-8827-661fd32a8e78,Mayor's Office of Immigrant Affairs (MOIA),St. Brigid Elementary School,185 E 7th St,New York,NY,10009,US,40.725114376096116,-73.98093955374073,
ec1e5fd9-ec02-482c-b734-017f986e2604,Northeast Brooklyn Housing Development Corporation (NEBHDCo),Golden Harvest Food Pantry,376 Throop Avenue,BROOKLYN,NY,11221,US,40.691306,-73.942902,
7af602c1-d4e6-48a7-bc87-c6f0a1e5a667,Elite Learners - Elite HQ,,4517 Avenue D,Brooklyn,NY,11203,US,40.64178046860553,-73.93362611124098,
aae16050-24f4-448c-b5e2-f3eb8181f9cc,dayoneny.org,This is NOT a physical location,P.O. Box 3220 Church Street Station,New York,NY,10006,US,40.70744162353886,-74.01197653361751,
0714d03f-98cb-400d-ab3c-5d54c6c01a40,Muslim Community Network (MCN),,450 Lexington Ave,New York,NY,10017,US,40.75330573674485,-73.97520660344004,
483d3ebf-15db-47cd-8d2f-f71d926b3f35,Where Do We Go From Here,,107-29 Sutphin Blvd,Jamaica,NY,11435,US,40.69373495053782,-73.80011669953721,
98020879-af11-4089-ae5b-68e8656a58d5,New Economy Project,,123 W 27th St,New York,NY,10001,US,40.7460774045984,-73.99205523479019,
36e30dbe-9f1a-4790-8e52-ffb05710cf49,The Indochina Sino-American Community Center (ISACC),,170 Forsyth St,New York,NY,10002,US,40.721133201005294,-73.99117305883365,
fe3051b8-09a1-436f-8516-97f4a8ebb9e5,Grand Central Neighborhood,Mainchance Adult Drop-in Center,120 E 32nd St,New York,NY,10016,US,40.7452878,-73.98142469999999,
b8c4c221-d30e-4814-a842-61d5f3f6c93a,Spanish Speaking Elderly Council (RAICES),Times Plaza Neighborhood Senior Center,460 Atlantic Ave,Brooklyn,NY,11217,US,40.68592592793467,-73.9829585626413,
3663bd3c-1c75-41ae-906b-6ec73357ca50,Kingsbridge Heights Community Center (KHCC),,3101 Kingsbridge Ter,Bronx,NY,10463,US,40.87755613824131,-73.90060738862218,
fc583965-480a-47af-8979-efb2483a0eb5,test,,13w W 100th St,New York,NY,10025,US,40.79451084799379,-73.9636039840698,
e8cf48aa-b092-46ee-92e6-bc8a837101f0,Crown Heights Jewish Community Council (CHJCC) or CHCentral,Main Office,387 Kingston Ave,Brooklyn,NY,11213,US,40.665606158352865,-73.94234448338533,
ffac4f54-96f4-4838-a1f2-3a80385b87aa,Crown Heights Jewish Community Council (CHJCC),Duplicate,387 Kingston Ave Brooklyn,BROOKLYN,NY,11213,US,40.6658918216521,-73.94221332950325,
59979320-33fd-4a00-b3cb-167d6fcb5d35,Jewish Community Council of Canarsie (JCC),Main Office,1170 Pennsylvania Avenue,BROOKLYN,NY,11239,US,40.6514769,-73.8858103,
3381cbe4-e884-43c2-9b98-6f8a2ede2b39,Grace Institute (GI),,"40 Rector St, 14th Fl",New York,NY,10006,US,40.708490050084066,-74.01470431900306,
23f2c1f6-8bd0-4304-9e93-1f7e38537c2f,Test,,2 W 63rd St.,New York,NY,10023,US,40.770756856289566,-73.98055554504393,
f23953df-b425-4349-950e-b4bb692bf5ba,Empire Justice Center,,"30 S Broadway, 6th Fl",Yonkers,NY,10701,US,40.9328385091866,-73.89860477755389,
bf9e6447-3aa5-4034-8285-9c3f8f6558cf,Project Hospitality,Canal St Help Center,211 Canal St,Staten Island,NY,10304,US,40.62508954657053,-74.0798056992279,
b44e650d-b570-48ad-ace5-3c48b497963f,CHI Health Center,New Location Since January 2024,1419 Mermaid Ave,Brooklyn,NY,11224,US,40.577106379318096,-73.98175854457692,
5185b796-8945-4a22-a01e-b86350764fb1,RAIN Home Attendant Services,Senior Center,1380 Metropolitan Ave #2,Bronx,NY,10462,US,40.8353206849226,-73.86074555449387,
9b872356-711b-43b8-a11c-20698b1025ba,Sauti Yetu Center for African Women,,376 St Ann's Ave,Bronx,NY,10454,US,40.81166326838499,-73.91211569579681,
7c2cc058-8ad6-468a-944a-0fe635b676a1,Yeled V'Yalda (YVY),,1312 38th St,Brooklyn,NY,11218,US,40.640261815010376,-73.98599235380355,
fb336a1c-56b0-459c-8d78-39335fecf7d9,Older Adults Technology Services (OATS),Senior Planet,127 W 25th St,New York,NY,10001,US,40.74486787957718,-73.99308658680705,
5ba38bdf-f38c-4a7e-a358-a0c485f48084,Sunnyside Community Services (SCS),,43-31 39th St,Queens,NY,11104,US,40.74505072080267,-73.92564038419967,
b689a44f-0f1d-4cb5-9e5e-c02a2627db4f,Stonewall Community Development Corporation (CDC),Not the actual location. No walk-ins Please,53 Christopher St,New York,NY,10014,US,40.73384169531201,-74.0021663052023,
898c0d4a-96d9-4e40-92e0-a380795050c4,Volunteers of Legal Service (VOLS),,"40 Worth St, Ste 829",New York,NY,10013,US,40.7172812244663,-74.00696365193218,
5cf85c94-0989-434a-a1ca-bcccfbccedb2,Shalom Task Force (STF),,500 7th Ave,New York,NY,10018,US,40.75322757166984,-73.98942407327944,
347b52ae-53df-40b8-837b-9ca12dd257f5,La Casa de Don Pedro,Community Improvement,317 Roseville Ave,Newark,NJ,07107,US,40.761548788062875,-74.18774602240943,
900f5bb0-8b50-4fea-b168-9c509bdf286d,York Street Project,St Joseph's and St Mary's Home,81 York St,Jersey City,NJ,07302,US,40.715845546831645,-74.03686900509689,
e37eee4e-22a4-4972-b024-55ce08acf64c,River Fund Mobile Van,Brooklyn,26-32 Linden Blvd,BROOKLYN,NY,11208,US,40.6685113,-73.8682571,
77429d4e-77bd-4bb9-bd0a-880d4a2a9e0a,Juan Newman,,545 60th St,Brooklyn,NY,11220,US,40.638787457308226,-74.0145439894176,
23ab2dd0-6f7b-45a5-a3a5-ab062155d7c5,Opportunity Development Association (ODA),WIC Center,14 Heyward St,Brooklyn,NY,11249,US,40.699690463046835,-73.95899076974982,
500d752b-06b8-4cd5-883a-14c10c4d2612,Brooklyn Chinese-American Association (BCA),Neighborhood Senior Center,545 60th St,Brooklyn,NY,11220,US,40.63883735597572,-74.01463986441586,
c8dbf9dd-4246-49a4-ae70-86878d29bb74,Bridge Street Development Corporation,,180 Jefferson Ave,Brooklyn,NY,11216,US,40.68310805039659,-73.95056805076206,
d4390d18-df40-40a4-a32a-f29295b43771,River Fund,Main Site,89-11 Lefferts Boulevard,RICHMOND HILL,NY,11418,US,40.69701200000001,-73.8291295,
97016f6c-6e51-4ecf-8c78-27b42cf3efa1,BronxWorks,Hunts Point Multi-Service Center,630 Jackson Ave,Bronx,NY,10455,US,40.8153257,-73.9078284,
6c27f44b-410e-4b87-9da3-326c19bbd200,Mary Mitchell Family and Youth Center,,2007 Mapes Ave,Bronx,NY,10460,US,40.84486986308315,-73.88728584474903,
1927c62b-6e47-49c8-bc72-e9126239d43c,Little Essentials,"Brooklyn Navy Yard (Warehouse, not accessible to public)",63 Flushing Ave,Brooklyn,NY,11201,US,40.701743608104024,-73.97872804379918,
488f5ec5-76c3-4cb2-84ac-d07db19b2e8c,Latino Pastoral Action Center (LPAC),,14 W 170th St,Bronx,NY,10452,US,40.84033156605048,-73.91875603205864,
185b6481-d729-4717-aaa5-cf935b1abaec,Church of the Good Shepherd,,104 Cooper Street,NEW YORK,NY,10034,US,40.8689517,-73.92106369999999,
57ef704c-80f0-449a-bb5f-07574ef90b24,Harlem Educational Activities Fund (HEAF),,2090 Adam Clayton Powell Jr Blvd,New York,NY,10027,US,40.80865013566329,-73.94895760805301,
e1c2693e-afdd-422f-9b15-adeada2bc85e,Family Service Society of Yonkers,,"32 S Broadway, 5th Fl",Yonkers,NY,10701,US,40.932861989123616,-73.89854113720708,
1d065961-27d7-42ea-a2ea-9839196b00f3,Comunilife - Life is Precious (LIP),Brooklyn,"113 Throop Ave, 2nd Fl",Brooklyn,NY,11206,US,40.701078779263426,-73.94471614670726,
c7503ad1-abf2-47e0-9918-e5530d1712be,Comunilife - Life is Precious (LIP),Bronx,"4419 Third Ave, 2nd Fl",Bronx,NY,10457,US,40.85193726439587,-73.8932364548449,
60453164-9dee-472d-a6ec-539e52b828e2,Dominico-American Society of Queens (DAS),,40-27 97th St,Queens,NY,11368,US,40.748647475051115,-73.867876200553,
3bbbdaae-f3e6-4686-ab99-a113d799d824,Haitian-American Community Coalition (HCC),Main Office,3807-3809 Church Ave,Brooklyn,NY,11203,US,40.651439,-73.941512,
cb4c9704-55bf-43d5-8ca1-53605604580d,Haitian-American Community Coalition (HCC),Wellness Center,"1491 Broadway, 4th Fl",Brooklyn,NY,11221,US,40.68733265585506,-73.91791674956372,
7fb1ee2b-7787-4351-a5d6-5f84b9d0e8e3,St. Nicks Alliance,DYCD Sumner Cornerstone Center,862 Park Ave,Brooklyn,NY,11206,US,40.69838272326353,-73.94045723482017,
8e815d12-3a5d-430a-8575-bba6d173a226,University Settlement Society of New York,DYCD Cornerstone at Ingersoll,114 Myrtle Ave,Brooklyn,NY,11201,US,40.693792989534394,-73.98202682946498,
